brand_name,revenue,cost,profit,qty,profit_margin,revenue_crore,profit_crore,qty_crore
Kama Ayurveda,32473.0,31952.515129999996,520.4848700000013,27.0,0.01602823484125277,0.0032473,5.204848700000013e-05,2.7e-06
Carefree,4937.0,4419.5331,517.4668999999999,50.0,0.10481403686449259,0.0004937,5.174668999999999e-05,5e-06
Beanly,1806.0,1299.9940000000001,506.006,5.0,0.28018050941306755,0.0001806,5.06006e-05,5e-07
The London Essence co.,35050.0,34560.29342,489.70658000000185,96.0,0.013971657061340995,0.003505,4.897065800000018e-05,9.6e-06
Early Foods,1600.0,1120.074,479.92600000000004,6.0,0.29995375,0.00016,4.7992600000000005e-05,6e-07
Cosco,1428.0,961.2869999999999,466.7130000000001,3.0,0.32682983193277315,0.0001428,4.667130000000001e-05,3e-07
Zimi,1983.0,1529.52,453.48,4.0,0.2286838124054463,0.0001983,4.5348e-05,4e-07
Butlers,1570.0,1130.4180000000001,439.582,8.0,0.2799885350318471,0.000157,4.39582e-05,8e-07
Sepoy & Co.,18811.0,18377.56303,433.4369699999996,79.0,0.02304167614693528,0.0018811,4.334369699999996e-05,7.9e-06
Ottogi,1406.0,977.68,428.32000000000005,2.0,0.3046372688477952,0.0001406,4.2832000000000006e-05,2e-07
&Me,1741.0,1327.87207,413.12793,3.0,0.23729346927053416,0.0001741,4.1312792999999996e-05,3e-07
Warheads,1636.0,1225.0,411.0,5.0,0.25122249388753054,0.0001636,4.11e-05,5e-07
Langnese,1300.0,896.994,403.006,2.0,0.3100046153846154,0.00013,4.03006e-05,2e-07
Welch's,1763.0,1365.0,398.0,3.0,0.2257515598411798,0.0001763,3.98e-05,3e-07
Fiona,4602.0,4212.130000000001,389.8700000000001,26.0,0.0847175141242938,0.0004602,3.898700000000001e-05,2.6e-06
Oye Happy,2386.0,1996.404,389.596,2.0,0.16328415758591786,0.0002386,3.89596e-05,2e-07
Sugary Delights,1353.0,965.807,387.19300000000004,2.0,0.2861736881005174,0.0001353,3.871930000000001e-05,2e-07
Similac IQ+,2720.0,2339.184,380.8159999999998,4.0,0.1400058823529411,0.000272,3.808159999999998e-05,4e-07
Glo,380.0,0.0,380.0,1.0,1.0,3.8e-05,3.8e-05,1e-07
VS Mani & Co.,2914.077,2548.14987,365.92712999999986,20.0,0.1255722240695767,0.0002914077,3.659271299999999e-05,2e-06
SimMom,2575.0,2214.5034,360.4966,5.0,0.1399986796116505,0.0002575,3.604966e-05,5e-07
Arla,1870.0,1509.8496,360.1504,3.0,0.19259379679144384,0.000187,3.6015039999999996e-05,3e-07
Sequence,1800.0,1440.0012,359.9988000000001,2.0,0.19999933333333336,0.00018,3.5999880000000006e-05,2e-07
Kraft Miracle Whip,1198.0,838.612,359.38800000000003,2.0,0.2999899833055092,0.0001198,3.59388e-05,2e-07
Hario,2250.0,1906.7856,343.21440000000007,1.0,0.15253973333333337,0.000225,3.432144000000001e-05,1e-07
Lukzer,1300.0,964.3904,335.6096,2.0,0.25816123076923075,0.00013,3.356096e-05,2e-07
Orka,1822.0,1489.2105399999998,332.7894600000001,5.0,0.18265063666300774,0.0001822,3.327894600000001e-05,5e-07
Sakthi,1179.0,849.4379999999999,329.56199999999995,32.0,0.2795267175572519,0.0001179,3.2956199999999995e-05,3.2e-06
Mr & Mrs T,986.0,667.0068,318.9932,2.0,0.32352251521298175,9.86e-05,3.189932e-05,2e-07
Nestle NesPlus,2053.0,1735.786162,317.213838,8.0,0.1545123419386264,0.0002053,3.1721383800000004e-05,8e-07
Yellow Farms,1479.0,1172.4944,306.50559999999996,2.0,0.2072384043272481,0.0001479,3.065056e-05,2e-07
Khadi Natural,23235.195,22932.017946999997,303.1770529999995,280.0,0.013048181992877593,0.0023235194999999998,3.031770529999995e-05,2.8e-05
Nando's,12409.446,12118.548840000001,290.89716000000044,36.0,0.023441591187874176,0.0012409445999999999,2.9089716000000045e-05,3.6e-06
Smoor,1258.0,967.5179999999999,290.4820000000001,3.0,0.23090779014308432,0.0001258,2.9048200000000008e-05,3e-07
Wrigley's Hubba Bubba,960.0,671.988,288.01199999999994,4.0,0.30001249999999996,9.6e-05,2.8801199999999995e-05,4e-07
Kapiva,10783.0,10496.48186,286.51813999999985,20.0,0.026571282574422688,0.0010783,2.8651813999999984e-05,2e-06
Halo,18366.2,18083.784309999992,282.4156899999999,66.0,0.01537692554801755,0.0018366200000000002,2.8241568999999993e-05,6.6e-06
Oriental Botanics,699.0,419.3956,279.6044,1.0,0.4000062947067239,6.99e-05,2.796044e-05,1e-07
Toycraft,1398.0,1118.404,279.596,2.0,0.19999713876967096,0.0001398,2.79596e-05,2e-07
Dyazo,1899.0,1625.7096,273.2904000000001,2.0,0.14391279620853084,0.0001899,2.7329040000000008e-05,2e-07
ELV,1319.0,1046.9904000000001,272.0096,3.0,0.20622410917361636,0.0001319,2.7200959999999996e-05,3e-07
Watties,1262.0,996.9,265.1,5.0,0.21006339144215533,0.0001262,2.6510000000000002e-05,5e-07
Popit,1293.344,1039.9872,253.35679999999996,4.0,0.19589281737882572,0.0001293344,2.5335679999999997e-05,4e-07
L'Oreal Professionnel,2090.0,1838.7586000000001,251.2414,3.0,0.1202111961722488,0.000209,2.5124139999999998e-05,3e-07
Alpen,1080.641,829.61004,251.03095999999994,2.0,0.23229820079008656,0.00010806410000000001,2.5103095999999993e-05,2e-07
Raavi,373.0,127.23,245.76999999999998,2.0,0.6589008042895442,3.73e-05,2.4577e-05,2e-07
Brustro,1893.0,1654.1358,238.86419999999998,3.0,0.12618288431061805,0.0001893,2.3886419999999997e-05,3e-07
Lakme Sun Expert,32205.239,31969.180009999996,236.05898999999977,104.0,0.007329831956844033,0.0032205239,2.3605898999999977e-05,1.04e-05
Shaka Harry,1120.0,885.0,235.0,4.0,0.20982142857142858,0.000112,2.35e-05,4e-07
Chappi,16131.0,15906.338720000002,224.66128000000015,23.0,0.013927300229372025,0.0016131,2.2466128000000015e-05,2.3e-06
Benadryl,1568.0,1352.2459999999996,215.75400000000002,14.0,0.1375982142857143,0.0001568,2.1575400000000004e-05,1.4e-06
Kapiva Ayurveda,2449.0,2237.74872,211.2512799999999,7.0,0.08626022049816247,0.0002449,2.112512799999999e-05,7e-07
Basso,1699.0,1496.502,202.49800000000005,2.0,0.1191865803413773,0.0001699,2.0249800000000004e-05,2e-07
Whittaker's,4770.0,4573.444,196.55600000000004,6.0,0.04120670859538785,0.000477,1.9655600000000005e-05,6e-07
Evian,20675.0,20482.888020000002,192.11198000000005,86.0,0.009291994195888756,0.0020675,1.9211198000000005e-05,8.6e-06
Evocus,12240.0,12048.508412,191.49158800000055,66.0,0.015644737581699392,0.001224,1.9149158800000055e-05,6.6e-06
Linc,3000.0,2811.2825999999995,188.71740000000008,22.0,0.06290580000000003,0.0003,1.8871740000000007e-05,2.2e-06
Bonne Maman,2195.0,2006.4465999999998,188.55340000000007,5.0,0.08590132118451028,0.0002195,1.885534000000001e-05,5e-07
Batchelors,830.0,646.76,183.23999999999998,5.0,0.22077108433734938,8.3e-05,1.8324e-05,5e-07
Axion,900.0,728.9567999999999,171.0432,9.0,0.19004800000000002,9e-05,1.7104320000000003e-05,9e-07
Larah by Borosil,3928.0,3758.7802,169.21979999999985,3.0,0.04308039714867613,0.0003928,1.6921979999999987e-05,3e-07
Parle Milano,1290.0,1121.8127500000003,168.18724999999998,43.0,0.13037771317829455,0.000129,1.6818724999999997e-05,4.3e-06
Odonil Nature,1489.0,1326.15282,162.84717999999998,25.0,0.10936680993955673,0.0001489,1.6284718e-05,2.5e-06
Marico's,162.0,0.024,161.976,2.0,0.9998518518518519,1.62e-05,1.61976e-05,2e-07
ARMR,1058.0,900.0550400000002,157.94495999999995,4.0,0.14928635160680526,0.0001058,1.5794495999999995e-05,4e-07
Cleno,450.0,292.509,157.49099999999999,3.0,0.34997999999999996,4.5e-05,1.5749099999999998e-05,3e-07
Pet Head,1070.0,914.4174,155.58259999999996,1.0,0.14540429906542052,0.000107,1.5558259999999997e-05,1e-07
Storite,605.0,450.005,154.995,1.0,0.2561900826446281,6.05e-05,1.54995e-05,1e-07
Splenda,4558.0,4405.441999999999,152.55800000000005,9.0,0.03347038174638,0.0004558,1.5255800000000006e-05,9e-07
Boldfit,999.0,846.608,152.39200000000005,1.0,0.1525445445445446,9.99e-05,1.5239200000000005e-05,1e-07
Irich,1500.0,1350.0007,149.99929999999995,1.0,0.0999995333333333,0.00015,1.4999929999999995e-05,1e-07
Jaspo,600.0,451.7866,148.21339999999998,1.0,0.2470223333333333,6e-05,1.4821339999999998e-05,1e-07
Rioba,145.0,0.0,145.0,1.0,1.0,1.45e-05,1.45e-05,1e-07
Rasoi Magic,874.085,730.7406089999998,143.344391,18.0,0.16399365164715102,8.740850000000001e-05,1.43344391e-05,1.8e-06
Nectar Fresh,368.0,232.82888,135.17112,2.0,0.36731282608695653,3.68e-05,1.3517112000000001e-05,2e-07
Stermay,599.0,467.4098,131.59019999999998,1.0,0.21968313856427377,5.99e-05,1.3159019999999999e-05,1e-07
Glow & Handsome,1017.0,885.994515,131.00548500000002,8.0,0.12881561946902656,0.0001017,1.3100548500000002e-05,8e-07
Elmer's,1632.0,1502.9306000000001,129.06940000000006,8.0,0.07908664215686279,0.0001632,1.2906940000000006e-05,8e-07
Artline,625.0,499.4976,125.50240000000002,1.0,0.20080384000000004,6.25e-05,1.2550240000000002e-05,1e-07
Tulip,380.0,260.72,119.27999999999997,2.0,0.31389473684210517,3.8e-05,1.1927999999999997e-05,2e-07
Swiss Miss,1090.0,978.59796,111.40204000000006,2.0,0.1022037064220184,0.000109,1.1140204000000005e-05,2e-07
Oreal,295.0,187.00502,107.99498,1.0,0.36608467796610167,2.95e-05,1.0799498e-05,1e-07
VVV,831.0,726.74739,104.25260999999998,3.0,0.12545440433212993,8.31e-05,1.0425260999999998e-05,3e-07
Basil,599.0,496.2136,102.78640000000001,1.0,0.1715966611018364,5.99e-05,1.0278640000000001e-05,1e-07
Youp,449.0,359.2038,89.7962,1.0,0.19999153674832962,4.49e-05,8.97962e-06,1e-07
Tarington House,249.0,160.0,89.0,1.0,0.357429718875502,2.49e-05,8.9e-06,1e-07
Lite GLO,425.0,340.54712,84.45288,1.0,0.1987126588235294,4.25e-05,8.445287999999999e-06,1e-07
KeepSafe,428.0,343.994,84.00599999999997,2.0,0.19627570093457938,4.28e-05,8.400599999999997e-06,2e-07
Fragata,4850.0,4776.380180000001,73.61982,15.0,0.015179344329896908,0.000485,7.361982000000001e-06,1.5e-06
Rio,125.0,53.1,71.9,1.0,0.5752,1.25e-05,7.190000000000001e-06,1e-07
KNG,454.0,382.704,71.29599999999999,2.0,0.1570396475770925,4.54e-05,7.1295999999999995e-06,2e-07
Flanders,1065.0,1004.9088,60.09119999999996,3.0,0.05642366197183095,0.0001065,6.009119999999996e-06,3e-07
American Style,950.0,898.985,51.015000000000015,10.0,0.05370000000000002,9.5e-05,5.101500000000002e-06,1e-06
P & M's,220.0,176.0088,43.99119999999999,2.0,0.19995999999999997,2.2e-05,4.399119999999999e-06,2e-07
Vijay Ajay Kumar,180.0,149.404,30.596000000000004,1.0,0.1699777777777778,1.8e-05,3.0596000000000003e-06,1e-07
Aadhaar,426.0,396.9,29.100000000000023,3.0,0.06830985915492963,4.26e-05,2.910000000000002e-06,3e-07
Love & Care,1186.0,1157.1173499999998,28.882649999999984,11.0,0.024352993254637422,0.0001186,2.8882649999999983e-06,1.1e-06
Bindu,51.0,24.0,27.0,3.0,0.5294117647058824,5.1e-06,2.7e-06,3e-07
Lea & Perrins,175.0,148.75018,26.24982,1.0,0.14999897142857144,1.75e-05,2.6249819999999998e-06,1e-07
Britvic,935.0,914.9342999999999,20.065700000000007,6.0,0.021460641711229952,9.35e-05,2.006570000000001e-06,6e-07
Parle 2in1 Eclairs,100.0,82.177476,17.822524,2.0,0.17822524,1e-05,1.7822524000000002e-06,2e-07
Pantai,150.0,133.92,16.080000000000013,1.0,0.10720000000000009,1.5e-05,1.6080000000000012e-06,1e-07
Blue Elephant,1140.0,1125.0176,14.982400000000013,4.0,0.013142456140350887,0.000114,1.4982400000000012e-06,4e-07
Yuzu,135.0,121.737,13.263000000000005,1.0,0.09824444444444448,1.35e-05,1.3263000000000005e-06,1e-07
Dev,65.0,52.002,12.997999999999998,1.0,0.19996923076923073,6.5e-06,1.2997999999999998e-06,1e-07
Dole,360.0,347.10132,12.898680000000013,1.0,0.035829666666666704,3.6e-05,1.2898680000000014e-06,1e-07
Makino,4408.0,4395.419966999999,12.580033000000167,123.0,0.0028539094827586585,0.0004408,1.2580033000000167e-06,1.23e-05
Nutty Gritties,285.0,274.79532,10.204679999999996,1.0,0.03580589473684209,2.85e-05,1.0204679999999996e-06,1e-07
Flipkart,18.0,7.92,10.08,9.0,0.56,1.8e-06,1.008e-06,9e-07
American Delight,180.0,170.342,9.657999999999987,2.0,0.053655555555555484,1.8e-05,9.657999999999987e-07,2e-07
Trust,257.0,247.79531,9.20469,3.0,0.03581591439688716,2.57e-05,9.204689999999999e-07,3e-07
Maggi Fusian,78.0,69.08014,8.91986,2.0,0.11435717948717948,7.8e-06,8.91986e-07,2e-07
Trident,7695.0,7687.251539999999,7.7484600000001365,43.0,0.0010069473684210704,0.0007695,7.748460000000136e-07,4.3e-06
TYDIBOWL,322.0,314.988,7.012000000000015,3.0,0.021776397515527995,3.22e-05,7.012000000000014e-07,3e-07
Philadelphia,7000.0,6993.0112,6.988800000000083,8.0,0.000998400000000012,0.0007,6.988800000000083e-07,8e-07
Sprig,13113.0,13106.680800000004,6.3192000000000235,37.0,0.0004819034545870528,0.0013113,6.319200000000024e-07,3.7e-06
Thai Choice,750.0,744.5088,5.491200000000049,2.0,0.007321600000000065,7.5e-05,5.491200000000049e-07,2e-07
Lee Kum Kee,4745.0,4740.19847,4.8015300000001275,19.0,0.0010119135932560859,0.0004745,4.801530000000128e-07,1.9e-06
Wonderchef,4300.0,4295.7074,4.292599999999993,3.0,0.0009982790697674402,0.00043,4.2925999999999933e-07,3e-07
Sunfeast Bourbon,30.0,25.819204,4.180796000000001,1.0,0.1393598666666667,3e-06,4.180796000000001e-07,1e-07
Penn State,3996.0,3991.9936,4.0064000000002125,4.0,0.0010026026026026557,0.0003996,4.0064000000002125e-07,4e-07
Chois1,2800.0,2796.08,3.9200000000000728,2.0,0.001400000000000026,0.00028,3.9200000000000727e-07,2e-07
Lavazza,3800.0,3796.2016,3.7983999999999014,8.0,0.0009995789473683952,0.00038,3.7983999999999015e-07,8e-07
Wicked Gourmet Kitchen By Mirai,900.0,896.4032,3.59680000000003,2.0,0.003996444444444478,9e-05,3.59680000000003e-07,2e-07
Kings Coffee,3614.0,3610.4224,3.5775999999997907,26.0,0.0009899280575538989,0.0003614,3.577599999999791e-07,2.6e-06
Bragg,10440.0,10436.486399999998,3.513600000000224,16.0,0.0003365517241379525,0.001044,3.513600000000224e-07,1.6e-06
Jack Daniel's,3250.0,3246.768,3.231999999999857,5.0,0.0009944615384614944,0.000325,3.2319999999998574e-07,5e-07
Arnott's Tim Tam,3137.0,3133.8439999999996,3.155999999999949,7.0,0.0010060567421102803,0.0003137,3.155999999999949e-07,7e-07
Maltesers,3696.0,3692.9161999999997,3.0837999999999965,4.0,0.000834361471861471,0.0003696,3.0837999999999964e-07,4e-07
Pulmoll,2820.0,2817.1366199999998,2.8633800000000065,12.0,0.0010153829787234066,0.000282,2.8633800000000064e-07,1.2e-06
M&S,2598.0,2595.41,2.5900000000001455,2.0,0.0009969207082371615,0.0002598,2.5900000000001454e-07,2e-07
Worldone,3555.0,3552.5195,2.48050000000012,15.0,0.0006977496483825935,0.0003555,2.48050000000012e-07,1.5e-06
Happy Cow,2390.0,2387.616,2.3839999999999577,6.0,0.0009974895397489364,0.000239,2.3839999999999578e-07,6e-07
GuyLian,2245.0,2242.7669,2.233099999999979,5.0,0.000994699331848543,0.0002245,2.233099999999979e-07,5e-07
Dr Pepper,2160.0,2157.8244,2.175600000000088,8.0,0.001007222222222263,0.000216,2.175600000000088e-07,8e-07
Tostitos,2097.0,2094.8928,2.1072000000000344,3.0,0.0010048640915593869,0.0002097,2.1072000000000344e-07,3e-07
Popet,2097.0,2094.9075000000003,2.0924999999999727,3.0,0.0009978540772532058,0.0002097,2.0924999999999727e-07,3e-07
La Vache Qui Rit,2093.0,2090.928,2.071999999999946,7.0,0.0009899665551839206,0.0002093,2.0719999999999458e-07,7e-07
Blue Pine,2090.0,2087.9391400000004,2.060859999999991,16.0,0.0009860574162679383,0.000209,2.060859999999991e-07,1.6e-06
Hinohikari,700.0,697.9665,2.0335000000000036,1.0,0.0029050000000000052,7e-05,2.0335000000000037e-07,1e-07
Barsoi,1998.0,1995.9968,2.0032000000001062,2.0,0.0010026026026026557,0.0001998,2.0032000000001062e-07,2e-07
Kiri,1996.0,1994.0032,1.9967999999998938,4.0,0.0010004008016031532,0.0001996,1.9967999999998938e-07,4e-07
Bachun,1995.0,1993.0064,1.9936000000001286,7.0,0.0009992982456140996,0.0001995,1.9936000000001287e-07,7e-07
Antico Casale,1950.0,1948.0608,1.9391999999999143,6.0,0.0009944615384614944,0.000195,1.9391999999999143e-07,6e-07
Schneider,1890.0,1888.0944,1.9056000000000495,4.0,0.0010082539682539945,0.000189,1.9056000000000496e-07,4e-07
Pure Nutrition,1898.0,1896.1005,1.899499999999989,2.0,0.0010007903055848204,0.0001898,1.8994999999999892e-07,2e-07
Murano,1800.0,1798.1783999999998,1.8216000000001031,9.0,0.0010120000000000573,0.00018,1.821600000000103e-07,9e-07
M&S food,1798.0,1796.2113,1.7887000000000626,2.0,0.0009948275862069313,0.0001798,1.7887000000000626e-07,2e-07
Naagin,5999.0,5997.279400000001,1.720600000000104,23.0,0.00028681446907819706,0.0005999,1.720600000000104e-07,2.3e-06
Levista,1620.0,1618.3818,1.6182000000000016,3.0,0.0009988888888888899,0.000162,1.6182000000000016e-07,3e-07
Third Wave coffee,1350.0,1348.6338,1.366199999999992,3.0,0.0010119999999999942,0.000135,1.3661999999999922e-07,3e-07
Dreamland,1300.0,1298.708,1.2919999999999163,2.0,0.0009938461538460896,0.00013,1.2919999999999163e-07,2e-07
Only Earth,6900.0,6898.7254,1.2745999999997366,23.0,0.00018472463768112125,0.00069,1.2745999999997367e-07,2.3e-06
Chaokoh,1250.0,1248.744,1.256000000000057,5.0,0.0010048000000000457,0.000125,1.256000000000057e-07,5e-07
Funskool,1796.0,1794.7563999999998,1.2436000000000718,4.0,0.0006924276169265433,0.0001796,1.2436000000000718e-07,4e-07
Didier & Frank,1196.0,1194.8208,1.179200000000037,4.0,0.0009859531772575562,0.0001196,1.179200000000037e-07,4e-07
Veen Still,1150.0,1148.83624,1.1637600000000248,5.0,0.001011965217391326,0.000115,1.1637600000000247e-07,5e-07
Voss,1100.0,1098.9104,1.0896000000000186,4.0,0.0009905454545454714,0.00011,1.0896000000000186e-07,4e-07
Mungyo,990.0,989.0052,0.9948000000000548,1.0,0.0010048484848485402,9.9e-05,9.948000000000548e-08,1e-07
Cantina Mexicana,699.0,698.0176,0.9823999999999842,1.0,0.0014054363376251563,6.99e-05,9.823999999999842e-08,1e-07
Dot & Key,975.0,974.0192,0.9808000000000447,1.0,0.0010059487179487638,9.75e-05,9.808000000000448e-08,1e-07
Vee Fresh,900.0,899.136,0.8640000000000327,3.0,0.0009600000000000363,9e-05,8.640000000000328e-08,3e-07
Kelzai,750.0,749.2528,0.7472000000000207,2.0,0.0009962666666666943,7.5e-05,7.472000000000207e-08,2e-07
Nourish Organics,720.0,719.2808,0.7192000000000007,2.0,0.0009988888888888899,7.2e-05,7.192000000000008e-08,2e-07
Coco Soul,698.0,697.2945,0.7054999999999723,2.0,0.0010107449856733128,6.98e-05,7.054999999999723e-08,2e-07
Duzzit,1414.0,1413.31354,0.6864599999999825,6.0,0.0004854738330975831,0.0001414,6.864599999999826e-08,6e-07
Astonish,897.0,896.3752,0.6247999999999934,3.0,0.0006965440356744631,8.97e-05,6.247999999999934e-08,3e-07
Austin,600.0,599.3928,0.6072000000000344,6.0,0.0010120000000000573,6e-05,6.072000000000343e-08,6e-07
After Eight,590.0,589.41,0.5900000000000318,1.0,0.001000000000000054,5.9e-05,5.900000000000318e-08,1e-07
QUA,7200.0,7199.42764,0.572359999999918,55.0,7.949444444443306e-05,0.00072,5.7235999999991805e-08,5.5e-06
Mr.Hung,550.0,549.4496,0.5503999999999678,2.0,0.0010007272727272142,5.5e-05,5.503999999999678e-08,2e-07
Provedic,5475.0,5474.459199999999,0.5407999999998765,5.0,9.877625570774e-05,0.0005475,5.407999999998765e-08,5e-07
Phab,900.0,899.4928,0.5072000000000116,7.0,0.0005635555555555685,9e-05,5.0720000000001165e-08,7e-07
kind,416.0,415.57602,0.4239799999999718,1.0,0.0010191826923076246,4.16e-05,4.239799999999718e-08,1e-07
Planfix,1070.0,1069.6231,0.3768999999999778,6.0,0.0003522429906541849,0.000107,3.768999999999778e-08,6e-07
Estuary,375.0,374.62637,0.37362999999999147,1.0,0.000996346666666644,3.75e-05,3.736299999999915e-08,1e-07
Japanese Choice,3300.0,3299.6565,0.34350000000006276,6.0,0.00010409090909092811,0.00033,3.435000000000627e-08,6e-07
Kilta Coffee co.,2880.0,2879.6721599999996,0.32784000000003743,6.0,0.00011383333333334634,0.000288,3.278400000000374e-08,6e-07
Devan's,3315.0,3314.679,0.32100000000014006,5.0,9.683257918556261e-05,0.0003315,3.2100000000014005e-08,5e-07
Sanpellegrino,320.0,319.6816,0.3183999999999969,1.0,0.0009949999999999902,3.2e-05,3.183999999999969e-08,1e-07
L'Occitane,2850.0,2849.7228999999998,0.27710000000001855,2.0,9.722807017544511e-05,0.000285,2.7710000000001854e-08,2e-07
Innisfree,3050.0,3049.723,0.2769999999998163,7.0,9.08196721310873e-05,0.000305,2.769999999998163e-08,7e-07
Sriraja Panich,260.0,259.7392,0.26080000000001746,1.0,0.0010030769230769902,2.6e-05,2.6080000000001746e-08,1e-07
Olivado,1980.0,1979.796,0.2039999999999509,1.0,0.00010303030303027822,0.000198,2.0399999999995087e-08,1e-07
Palmer's,1955.0,1954.8116,0.18840000000000146,4.0,9.636828644501354e-05,0.0001955,1.8840000000000144e-08,4e-07
OGX,1598.0,1597.838,0.16200000000003456,2.0,0.00010137672090114804,0.0001598,1.6200000000003457e-08,2e-07
Jolen,1350.0,1349.8492,0.15079999999989013,2.0,0.00011170370370362232,0.000135,1.5079999999989012e-08,2e-07
Stick'n,1510.0,1509.8595,0.14050000000003138,3.0,9.304635761591482e-05,0.000151,1.4050000000003138e-08,3e-07
Dr. Beckmann,1397.0,1396.8604,0.13960000000002992,3.0,9.992841803867568e-05,0.0001397,1.3960000000002992e-08,3e-07
Ritter Sport,1225.0,1224.8636,0.13639999999995212,5.0,0.00011134693877547111,0.0001225,1.3639999999995212e-08,5e-07
India Hemp Organics,1299.0,1298.8732,0.1268000000000029,1.0,9.761354888375898e-05,0.0001299,1.2680000000000291e-08,1e-07
Nespresso,1200.0,1199.883,0.1169999999999618,1.0,9.749999999996816e-05,0.00012,1.169999999999618e-08,1e-07
Maverick & Farmer Coffee,1300.0,1299.888,0.11200000000008004,2.0,8.615384615390772e-05,0.00013,1.1200000000008003e-08,2e-07
La Folie,1100.0,1099.8898,0.11019999999996344,2.0,0.00010018181818178495,0.00011,1.1019999999996344e-08,2e-07
Bibigo,1180.0,1179.8976,0.10239999999998872,4.0,8.67796610169396e-05,0.000118,1.0239999999998873e-08,4e-07
Black & Green,999.0,998.9054,0.094600000000014,1.0,9.469469469470871e-05,9.99e-05,9.460000000001401e-09,1e-07
Dirty Works,1000.0,999.9084,0.09159999999997126,2.0,9.159999999997126e-05,0.0001,9.159999999997125e-09,2e-07
Pink Harvest Farms,790.0,789.9136,0.08640000000002601,2.0,0.00010936708860762787,7.9e-05,8.6400000000026e-09,2e-07
Schwarzkopf Professional,900.0,899.9152,0.0847999999999729,1.0,9.422222222219211e-05,9e-05,8.479999999997289e-09,1e-07
Barbican,1320.0,1319.9298,0.07019999999999982,6.0,5.3181818181818043e-05,0.000132,7.019999999999982e-09,6e-07
St. Dalfour,700.0,699.932,0.06799999999998363,2.0,9.714285714283376e-05,7e-05,6.799999999998363e-09,2e-07
NutraHi,597.0,596.9376,0.0624000000000251,3.0,0.00010452261306536868,5.97e-05,6.2400000000025105e-09,3e-07
Fine Art,570.0,569.94,0.05999999999994543,1.0,0.0001052631578946411,5.7e-05,5.999999999994543e-09,1e-07
Morelli,575.0,574.9408,0.05920000000003256,1.0,0.00010295652173918706,5.75e-05,5.920000000003256e-09,1e-07
Deluxe Sequence,599.0,598.9444,0.05560000000002674,1.0,9.282136894829172e-05,5.99e-05,5.560000000002674e-09,1e-07
Sharpie,485.0,484.9446,0.0554000000000201,1.0,0.00011422680412375279,4.85e-05,5.54000000000201e-09,1e-07
Anmara,495.0,494.9504,0.04959999999999809,1.0,0.00010020202020201634,4.95e-05,4.959999999999809e-09,1e-07
Ishka Farms,400.0,399.9555,0.04450000000002774,1.0,0.00011125000000006936,4e-05,4.450000000002774e-09,1e-07
Bean to Bark,399.0,398.958,0.04199999999997317,1.0,0.0001052631578946696,3.99e-05,4.199999999997317e-09,1e-07
Organ,419.0,418.9605,0.039499999999975444,1.0,9.427207637225643e-05,4.19e-05,3.949999999997545e-09,1e-07
Kraft Heinz,400.0,399.96103,0.038970000000006166,1.0,9.742500000001542e-05,4e-05,3.897000000000616e-09,1e-07
Tesco,350.0,349.9644,0.035599999999988086,1.0,0.00010171428571425168,3.5e-05,3.5599999999988086e-09,1e-07
NewBy,388.0,387.9645,0.03550000000001319,1.0,9.149484536085874e-05,3.88e-05,3.550000000001319e-09,1e-07
Choostix,300.0,299.9678,0.032199999999988904,1.0,0.00010733333333329635,3e-05,3.2199999999988904e-09,1e-07
BTS,300.0,299.9678,0.032199999999988904,1.0,0.00010733333333329635,3e-05,3.2199999999988904e-09,1e-07
Garofalo,300.0,299.9696,0.030399999999985994,1.0,0.00010133333333328665,3e-05,3.0399999999985994e-09,1e-07
Le15,325.0,324.972,0.02800000000002001,1.0,8.615384615390772e-05,3.25e-05,2.800000000002001e-09,1e-07
Archies,199.0,198.975,0.025000000000005684,1.0,0.00012562814070354614,1.99e-05,2.5000000000005683e-09,1e-07
As Chefs Cook,225.0,224.9788,0.021199999999993224,1.0,9.422222222219211e-05,2.25e-05,2.1199999999993222e-09,1e-07
Khyati,190.0,189.98,0.020000000000010232,2.0,0.00010526315789479069,1.9e-05,2.0000000000010233e-09,2e-07
Smoor Bakeshop,250.0,250.0,0.0,1.0,0.0,2.5e-05,0.0,1e-07
Nutraj,699.0,699.0,0.0,1.0,0.0,6.99e-05,0.0,1e-07
Krambals,594.0,594.0,0.0,6.0,0.0,5.94e-05,0.0,6e-07
Enfagrow,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Mogu Mogu,210.0,210.0,0.0,3.0,0.0,2.1e-05,0.0,3e-07
Polo,67.0,67.0,0.0,1.0,0.0,6.7e-06,0.0,1e-07
Reese's,480.0,480.0,0.0,2.0,0.0,4.8e-05,0.0,2e-07
Elite,95.0,95.0,0.0,1.0,0.0,9.5e-06,0.0,1e-07
La Americana,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Mother Organic,300.0,300.0,0.0,2.0,0.0,3e-05,0.0,2e-07
Manna,298.0,298.0,0.0,2.0,0.0,2.98e-05,0.0,2e-07
RK Works,99.718,105.0,-5.2819999999999965,1.0,-0.05296937363364685,9.9718e-06,-5.281999999999997e-07,1e-07
Sancha,2788.38,2795.02924,-6.64924000000002,8.0,-0.0023846247642000085,0.000278838,-6.64924000000002e-07,8e-07
